	expr	job_title	location_company	name_company	salary	time	url	url_company
22	5年以上 本科或以上	智能制造售前顾问 	深圳	互联网公司	24-42万	14小时前	https://m.liepin.com/a/13556485.shtml	
23	1年以上 中专/中技或以上	销售专员 	深圳-南山区	深圳市盛达瑞智能科技有限公司	6-10万	14小时前	https://m.liepin.com/job/1918495507.shtml	https://m.liepin.com/company/9691655/
24	3年以上 本科或以上	数据主管 	深圳-南山区	深圳市盛达瑞智能科技有限公司	16-24万	14小时前	https://m.liepin.com/job/1917858341.shtml	https://m.liepin.com/company/9691655/
25	1年以上 本科或以上	数据专员 	深圳-南山区	深圳市盛达瑞智能科技有限公司	10-14万	14小时前	https://m.liepin.com/job/1917858607.shtml	https://m.liepin.com/company/9691655/
26	8年以上 本科或以上	运营总经理（COO) 	成都,深圳	全国三方支付企业	96-120万	14小时前	https://m.liepin.com/a/13375775.shtml	
27	2年以上 本科或以上	活动文案策划 	深圳-龙岗区	国内知名通信设备手机制造公司	10-14万	14小时前	https://m.liepin.com/a/14596633.shtml	
28	5年以上 硕士或以上	大数据研发 	北京,上海,深圳	全球知名的云计算智慧城市供应商之一	72-120万	14小时前	https://m.liepin.com/a/14402295.shtml	
29	3年以上 硕士或以上	算法高级专家 	北京,上海,深圳	全球知名的云计算智慧城市供应商之一	80-128万	14小时前	https://m.liepin.com/a/14402395.shtml	
30	5年以上 本科或以上	路由器开发工程师 	深圳	某数字电视软件开发服务企业	18-36万	14小时前	https://m.liepin.com/a/14719473.shtml	
31	3年以上 本科或以上	软件工程师 	深圳-宝安区	深圳吉阳智能科技有限公司	14-24万	14小时前	https://m.liepin.com/job/1915762009.shtml	https://m.liepin.com/company/8624922/
32	3年以上 本科或以上	高级蓝牙硬件工程师 	深圳-龙岗区	深圳市傲基电子商务股份有限公司	20-39万	14小时前	https://m.liepin.com/job/1918758781.shtml	https://m.liepin.com/company/8690691/
33	1年以上 本科或以上	硬件工程师 	深圳-龙岗区	深圳市国立智能电力科技有限公司	8-14万	14小时前	https://m.liepin.com/job/1918227907.shtml	https://m.liepin.com/company/7990523/
