	expr	job_title	location_company	name_company	salary	time	url	url_company
10	3年以上 大专或以上	高级销售经理 	上海	上海徐毓智能科技有限公司	面议	1个月前	https://m.liepin.com/job/1917242035.shtml	https://m.liepin.com/company/9620136/
11	3年以上 本科或以上	高级解决方案工程师 	上海	上海徐毓智能科技有限公司	23-45万	1个月前	https://m.liepin.com/job/1917242927.shtml	https://m.liepin.com/company/9620136/
12	3年以上 本科或以上	行业解决方案顾问 	上海	上海智臻智能网络科技股份有限公司	18-24万	1个月前	https://m.liepin.com/job/1919022375.shtml	https://m.liepin.com/company/8633258/
13	3年以上 本科或以上	AIoT开发工程师 	上海-长宁区	某人工智能独角兽企业	30-48万	1个月前	https://m.liepin.com/a/14170103.shtml	
14	5年以上 本科或以上	资深嵌入式linux软件设计岗 	上海-浦东新区	上海良信智能电工有限公司	28-42万	1个月前	https://m.liepin.com/job/1917409513.shtml	https://m.liepin.com/company/9400454/
15	3年以上 本科或以上	资深嵌入式linux软件设计岗 	上海	上海良信智能电工有限公司	28-42万	1个月前	https://m.liepin.com/job/1916397439.shtml	https://m.liepin.com/company/9400454/
16	3年以上 本科或以上	AI产品经理招聘 	上海	深兰科技（上海）有限公司	18-36万	1个月前	https://m.liepin.com/job/1918656657.shtml	https://m.liepin.com/company/9496603/
17	8年以上 本科或以上	品质总监 	上海	20强智能家居企业	36-60万	1个月前	https://m.liepin.com/a/13740231.shtml	
18	5年以上 本科或以上	高级软件工程师（架构师） 	上海	国内某智能科技有限公司	36-54万	1个月前	https://m.liepin.com/a/14142997.shtml	
19	3年以上 本科或以上	资深售前解决方案顾问(电商SaaS) 	上海	力谱宿云	20-26万	1个月前	https://m.liepin.com/job/1918945061.shtml	https://m.liepin.com/company/2102660/
20	5年以上 本科或以上	流量运营专家 	上海,深圳,杭州	国内知名互联网金融公司	40-64万	1个月前	https://m.liepin.com/a/14108727.shtml	
21	5年以上 大专或以上	智能制造(IOT)工程师/经理 	上海	申和热磁	14-22万	1个月前	https://m.liepin.com/job/1915812578.shtml	https://m.liepin.com/company/8496850/
22	3年以上 本科或以上	市场营销主管 	上海	力谱宿云	20-26万	1个月前	https://m.liepin.com/job/1918925843.shtml	https://m.liepin.com/company/2102660/
23	1年以上 大专或以上	质检专员 	上海-徐汇区	递易（上海）智能科技有限公司	7-10万	1个月前	https://m.liepin.com/job/1918861905.shtml	https://m.liepin.com/company/9410854/
24	10年以上 本科或以上	市场营销总监 	厦门,深圳,上海	国内领先资讯/视频产品	60-90万	1个月前	https://m.liepin.com/a/14102785.shtml	
25	4年以上 大专或以上	高级产品经理 	北京,上海,深圳	知名物联网智能平台	25-32万	1个月前	https://m.liepin.com/a/13575029.shtml	
26	8年以上 本科或以上	技术总监/CTO 	上海-黄浦区	红上诚诚（上海）商务信息咨询有限公司	60-96万	1个月前	https://m.liepin.com/job/1917858581.shtml	https://m.liepin.com/company/9579002/
27	2年以上 硕士或以上	云数据科学家 	上海	某知名半国企汽车公司	30-36万	1个月前	https://m.liepin.com/a/14054423.shtml	
