	expr	job_title	location_company	name_company	salary	time	url	url_company
40	经验不限 大专或以上	智能生产测试技术员 	杭州	东方通信	5-7万	2019-05-10	https://m.liepin.com/job/1918940573.shtml	https://m.liepin.com/company/172175/
41	3年以上 本科或以上	大数据工程师（智能创新研究院） 	杭州-下城区	火星人厨具	18-48万	2019-05-09	https://m.liepin.com/job/1917957545.shtml	https://m.liepin.com/company/4539392/
42	3年以上 本科或以上	Java工程师（智能创新研究院） 	杭州-下城区	火星人厨具	12-36万	2019-05-09	https://m.liepin.com/job/1917956301.shtml	https://m.liepin.com/company/4539392/
43	3年以上 本科或以上	项目经理（杭州创新研究院） 	杭州-下城区	火星人厨具	12-28万	2019-05-09	https://m.liepin.com/job/1918594479.shtml	https://m.liepin.com/company/4539392/
44	3年以上 本科或以上	数据技术及产品部-数据安全算法工程师/专家 	杭州	阿里巴巴	面议	2019-05-09	https://m.liepin.com/job/1919225233.shtml	https://m.liepin.com/company/1072424/
45	3年以上 本科或以上	人工智能实验室-自动驾驶算法测试开发工程师/专家-杭州 	杭州	阿里巴巴	面议	2019-05-09	https://m.liepin.com/job/1919745423.shtml	https://m.liepin.com/company/1072424/
46	3年以上 本科或以上	人工智能实验室-自动驾驶系统测试开发工程师-杭州 	杭州	阿里巴巴	面议	2019-05-09	https://m.liepin.com/job/1919667061.shtml	https://m.liepin.com/company/1072424/
47	3年以上 本科或以上	数据开发工程师 	杭州-滨江区	数字智能科技公司	29-56万	2019-05-09	https://m.liepin.com/a/14705369.shtml	
48	3年以上 本科或以上	人工智能实验室-三维网格算法专家-杭州 	杭州	阿里巴巴	面议	2019-05-09	https://m.liepin.com/job/1919743541.shtml	https://m.liepin.com/company/1072424/
49	3年以上 本科或以上	人工智能实验室-机器学习算法专家-机器人 	杭州	阿里巴巴	面议	2019-05-09	https://m.liepin.com/job/1919743539.shtml	https://m.liepin.com/company/1072424/
50	经验不限 本科或以上	市场营销总监 	杭州	杭州博博科技有限公司	30-75万	2019-05-09	https://m.liepin.com/job/1914515196.shtml	https://m.liepin.com/company/9086583/
51	3年以上 本科或以上	硬件嵌入式工程师 	杭州	杭州博博科技有限公司	12-24万	2019-05-09	https://m.liepin.com/job/1916850173.shtml	https://m.liepin.com/company/9086583/
52	3年以上 本科或以上	商务拓展 	杭州	杭州博博科技有限公司	8-12万	2019-05-09	https://m.liepin.com/job/1916245885.shtml	https://m.liepin.com/company/9086583/
53	3年以上 大专或以上	资深交互设计师 	杭州-西湖区	杭州智才广赢信息技术有限公司	16-22万	2019-05-09	https://m.liepin.com/job/1919518257.shtml	https://m.liepin.com/company/9535431/
54	经验不限 学历不限	技术工程师 	杭州	深圳市兴海物联科技有限公司	7-10万	2019-05-09	https://m.liepin.com/job/1919587481.shtml	https://m.liepin.com/company/9422713/
55	3年以上 本科或以上	淘宝技术部-高级java开发工程师/专家-导购&智能运营 	杭州	阿里巴巴	面议	2019-05-08	https://m.liepin.com/job/1918987739.shtml	https://m.liepin.com/company/1072424/
56	3年以上 本科或以上	java开发工程师 	杭州-滨江区	PingPong金融	23-38万	2019-05-08	https://m.liepin.com/job/1919717789.shtml	https://m.liepin.com/company/8756751/
57	经验不限 大专或以上	BD经理/商业拓展经理 	杭州-西湖区	华通云数据	12-24万	2019-05-08	https://m.liepin.com/job/1919293611.shtml	https://m.liepin.com/company/7864384/
58	1年以上 学历不限	java工程师 	上海,深圳,杭州	某某某智能科技有限公司	18-36万	2019-05-08	https://m.liepin.com/a/14677895.shtml	
59	2年以上 本科或以上	深度学习算法工程师 	杭州-余杭区	浙江某人工智能公司	30-60万	2019-05-08	https://m.liepin.com/a/14671201.shtml	
0	1年以上 学历不限	销售专员 	北京,上海,杭州	人工智能独角兽公司	21-28万	2019-05-08	https://m.liepin.com/a/14302659.shtml	
1	5年以上 本科或以上	ERP开发工程师 	杭州	某独角兽人工智能公司	30-48万	2019-05-07	https://m.liepin.com/a/14382921.shtml	
2	5年以上 本科或以上	资深嵌入式软件开发工程师 	杭州	某独角兽人工智能公司	27-45万	2019-05-07	https://m.liepin.com/a/14381545.shtml	
3	7年以上 本科或以上	阿里云智能事业群-高级项目管理专家 	杭州	阿里巴巴	面议	2019-05-07	https://m.liepin.com/job/1919119815.shtml	https://m.liepin.com/company/1072424/
4	4年以上 本科或以上	招聘主管 	杭州-西湖区	光珀	9-13万	2019-05-07	https://m.liepin.com/job/1916354175.shtml	https://m.liepin.com/company/8788527/
5	5年以上 硕士或以上	软件架构师 	杭州-西湖区	光珀	38-49万	2019-05-07	https://m.liepin.com/job/1916801199.shtml	https://m.liepin.com/company/8788527/
6	5年以上 硕士或以上	高级光学工程师 	杭州-西湖区	光珀	21-42万	2019-05-07	https://m.liepin.com/job/1915652595.shtml	https://m.liepin.com/company/8788527/
7	5年以上 本科或以上	销售总监 	南京,杭州,无锡	人工智能公司	39-65万	2019-05-07	https://m.liepin.com/a/14661565.shtml	
8	3年以上 学历不限	资深区块链工程师 	杭州	浙江数秦科技有限公司	14-36万	2019-05-07	https://m.liepin.com/job/1919243797.shtml	https://m.liepin.com/company/8818258/
9	3年以上 本科或以上	阿里巴巴银泰商业-用户运营专家 	杭州	阿里巴巴	面议	2019-05-07	https://m.liepin.com/job/1919394445.shtml	https://m.liepin.com/company/1072424/
10	3年以上 大专或以上	采购工程师 	杭州-滨江区	杭州中芯微电子有限公司	6-10万	2019-05-07	https://m.liepin.com/job/1916071591.shtml	https://m.liepin.com/company/8030170/
11	1年以上 学历不限	算法工程师 	杭州-余杭区	无人零售智能零售开拓者	24-48万	2019-05-07	https://m.liepin.com/a/14238083.shtml	
12	经验不限 本科或以上	硬件项目助理 	杭州-滨江区	北京东华宏泰科技股份有限公司	7-11万	2019-05-07	https://m.liepin.com/job/1914368829.shtml	https://m.liepin.com/company/9167623/
13	5年以上 本科或以上	商业化解决方案经理-重庆 	杭州	云从科技	面议	2019-05-06	https://m.liepin.com/job/1919653005.shtml	https://m.liepin.com/company/9144450/
14	3年以上 本科或以上	深度学习算法工程师 	杭州,上海,深圳	某智能科技公司	36-60万	2019-05-06	https://m.liepin.com/a/14640621.shtml	
15	3年以上 本科或以上	蚂蚁金服-JAVA开发工程师/专家-支付宝（行业技术部） 	杭州	阿里巴巴	面议	2019-05-06	https://m.liepin.com/job/1915516251.shtml	https://m.liepin.com/company/1072424/
16	8年以上 本科或以上	阿里云智能事业群-技术支持leader 	杭州	阿里巴巴	面议	2019-05-06	https://m.liepin.com/job/1919642433.shtml	https://m.liepin.com/company/1072424/
17	3年以上 本科或以上	口碑-资深维权处理专员-服务中心 	杭州	阿里巴巴	面议	2019-05-06	https://m.liepin.com/job/1914978200.shtml	https://m.liepin.com/company/1072424/
18	5年以上 本科或以上	口碑-品质管理专家-服务中心 	杭州	阿里巴巴	面议	2019-05-06	https://m.liepin.com/job/1919146675.shtml	https://m.liepin.com/company/1072424/
19	5年以上 本科或以上	运维开发工程师 	杭州	XX智能科技有限公司	19-26万	2019-05-06	https://m.liepin.com/a/14126661.shtml	
20	5年以上 本科或以上	阿里云智能-前端开发专家-移动解决方案 	杭州	阿里巴巴	面议	2019-05-06	https://m.liepin.com/job/1919118609.shtml	https://m.liepin.com/company/1072424/
21	3年以上 本科或以上	模组射频工程师 	杭州	某知名智能家具公司	32-56万	2019-05-06	https://m.liepin.com/a/13451025.shtml	
22	3年以上 本科或以上	Java 资深开发工程师-业务&中间件方向 	杭州	杭州某知名人工智能公司	24-36万	2019-05-06	https://m.liepin.com/a/14552089.shtml	
23	3年以上 硕士或以上	算法工程师 	上海,杭州	医疗大数据人工智能公司	36-60万	2019-05-06	https://m.liepin.com/a/14602455.shtml	
24	3年以上 学历不限	高级java开发工程师 	杭州-余杭区	某智能科技型公司	30-45万	2019-05-05	https://m.liepin.com/a/14606305.shtml	
25	5年以上 本科或以上	阿里云智能事业群-数据分析专家 	杭州	阿里巴巴	面议	2019-05-05	https://m.liepin.com/job/1919047285.shtml	https://m.liepin.com/company/1072424/
26	3年以上 本科或以上	销售总监 	北京,上海,杭州	国内知名人工智能公司	37-60万	2019-05-05	https://m.liepin.com/a/14593543.shtml	
27	3年以上 本科或以上	销售总监 	北京,上海,杭州	国内知名人工智能公司	37-60万	2019-05-05	https://m.liepin.com/a/14593399.shtml	
28	4年以上 本科或以上	销售经理 	北京,杭州,上海	国内知名人工智能公司	22-37万	2019-05-05	https://m.liepin.com/a/14593183.shtml	
29	3年以上 本科或以上	阿里云智能事业群-云业务架构师（泛政府方向）-上海/杭州 	杭州	阿里云	40-64万	2019-05-04	https://m.liepin.com/job/1919596673.shtml	https://m.liepin.com/company/1088025/
30	3年以上 本科或以上	阿里云智能事业群-云业务架构师（金融方向）-上海/杭州 	杭州	阿里云	40-64万	2019-05-04	https://m.liepin.com/job/1919596669.shtml	https://m.liepin.com/company/1088025/
31	5年以上 本科或以上	SRE专家 	杭州-滨江区	数字智能科技公司	45-80万	2019-05-04	https://m.liepin.com/a/13242411.shtml	
32	3年以上 本科或以上	技术架构师 	杭州-滨江区	数字智能科技公司	32-64万	2019-05-04	https://m.liepin.com/a/14536869.shtml	
33	3年以上 本科或以上	行业研究分析 	杭州-滨江区	数字智能科技公司	32-64万	2019-05-04	https://m.liepin.com/a/14536807.shtml	
34	3年以上 本科或以上	业务架构师 	杭州-滨江区	数字智能科技公司	32-64万	2019-05-04	https://m.liepin.com/a/14536677.shtml	
35	3年以上 本科或以上	项目经理 	杭州-滨江区	数字智能科技公司	32-64万	2019-05-04	https://m.liepin.com/a/14536369.shtml	
36	3年以上 本科或以上	阿里云智能事业群-云业务架构师（互联网方向）-上海/杭州 	杭州	阿里云	40-64万	2019-05-04	https://m.liepin.com/job/1919596665.shtml	https://m.liepin.com/company/1088025/
37	3年以上 本科或以上	人工智能实验室-采购专家-杭州 	杭州	阿里巴巴	面议	2019-04-30	https://m.liepin.com/job/1919462149.shtml	https://m.liepin.com/company/1072424/
38	2年以上 本科或以上	风险建模师 	杭州	云车金融	18-36万	2019-04-30	https://m.liepin.com/job/1919220315.shtml	https://m.liepin.com/company/9502038/
39	3年以上 本科或以上	高级软件质量管理工程师/SQA(003606) 	杭州-余杭区	维沃移动通信有限公司（vivo智能手机）	36-60万	2019-04-29	https://m.liepin.com/job/1919547829.shtml	https://m.liepin.com/company/4787049/
