	expr	job_title	location_company	name_company	salary	time	url	url_company
30	3年以上 本科或以上	UC事业部-创新产品三部-产品经理/高级产品经理-广州 	广州	阿里巴巴	面议	前天	https://m.liepin.com/job/1916784365.shtml	https://m.liepin.com/company/1072424/
31	5年以上 本科或以上	运营经理 	广州-黄埔区	广州某化妆品制造有限公司	16-21万	前天	https://m.liepin.com/a/14025239.shtml	
32	经验不限 本科或以上	大数据平台研发 	北京,上海,广州	某自动驾驶公司	45-90万	前天	https://m.liepin.com/a/13266597.shtml	
33	4年以上 本科或以上	智能驾驶研究经理/ADAS开发 	北京,上海,广州	国内知名新能源主机厂	52-78万	前天	https://m.liepin.com/a/14608985.shtml	
34	1年以上 本科或以上	产品专家 	广州,杭州	广州某科技有限公司	48-80万	前天	https://m.liepin.com/a/14120247.shtml	
35	5年以上 本科或以上	高级产品经理（互动玩法） (MJ001103) 	广州	欢聚时代	26-52万	前天	https://m.liepin.com/job/1914735600.shtml	https://m.liepin.com/company/930104/
36	3年以上 学历不限	产品经理 	上海,北京,广州	某德国知名内窥镜公司	37-45万	前天	https://m.liepin.com/a/14757473.shtml	
37	5年以上 本科或以上	助理产品经理 	广州	国内知名保健品公司	16-20万	前天	https://m.liepin.com/a/13288787.shtml	
38	6年以上 本科或以上	产品经理 	广州	国内知名保健品公司	30-46万	前天	https://m.liepin.com/a/13288091.shtml	
39	5年以上 本科或以上	产品经理 	广州-番禺区	海博思创	18-24万	前天	https://m.liepin.com/job/1917628157.shtml	https://m.liepin.com/company/8171901/
40	5年以上 本科或以上	大数据平台架构师 	广州	一家收入40亿的D轮视频社交公司	49-91万	前天	https://m.liepin.com/a/14756029.shtml	
41	1年以上 本科或以上	海外增长运营 	广州	国内某知名互联网社交平台	16-23万	前天	https://m.liepin.com/a/14313251.shtml	
42	5年以上 本科或以上	执行制作人 	广州,上海	某海外知名游戏公司	49-70万	前天	https://m.liepin.com/a/13879395.shtml	
43	8年以上 大专或以上	产品经理 	广州	环球商域科技有限公司广州分公司	16-20万	前天	https://m.liepin.com/job/1915602129.shtml	https://m.liepin.com/company/8806837/
44	3年以上 本科或以上	自动驾驶开发专家（大数据方向） 	广州	新能源主机厂	36-66万	前天	https://m.liepin.com/a/14572797.shtml	
45	5年以上 本科或以上	大数据负责人 	广州	广州某智能信息科技有限公司	36-48万	前天	https://m.liepin.com/a/14526829.shtml	
46	5年以上 本科或以上	品牌经理 	广州	知名保健品	24-48万	前天	https://m.liepin.com/a/14355675.shtml	
47	5年以上 大专或以上	产品经理 	福建,上海,广州	福建某鞋业进出口公司	28-35万	前天	https://m.liepin.com/a/14751989.shtml	
48	5年以上 学历不限	产品总监 	深圳-宝安区,广州	互联网医疗	4-7万	前天	https://m.liepin.com/a/13343301.shtml	
49	3年以上 本科或以上	商业化高级产品经理（营收） 	广州-天河区	D轮超级独角兽，服务超过2亿用户	60-75万	前天	https://m.liepin.com/a/14739149.shtml	
50	5年以上 本科或以上	Data Experts 	广州,深圳	全球500强企业	19-39万	前天	https://m.liepin.com/a/14749785.shtml	
51	3年以上 学历不限	移动产品经理 	广州	某互联网公司	18-30万	前天	https://m.liepin.com/a/14046375.shtml	
52	5年以上 大专或以上	产品经理（智能家居） 	广州-天河区	广东某家云计算有限公司	19-32万	前天	https://m.liepin.com/a/14437581.shtml	
53	经验不限 本科或以上	产品经理 	广州	广州市本该信息技术有限责任公司	10-14万	前天	https://m.liepin.com/job/1916382329.shtml	https://m.liepin.com/company/8579233/
54	1年以上 本科或以上	数据分析师 	广州	广州道然信息科技有限公司	12-24万	前天	https://m.liepin.com/job/1918287355.shtml	https://m.liepin.com/company/9775635/
55	8年以上 本科或以上	研发中心总经理 	广州	某系统集成上市公司	75-120万	前天	https://m.liepin.com/a/13469517.shtml	
56	5年以上 本科或以上	供应链运营专员 	广州	某知名互联网公司	39-52万	前天	https://m.liepin.com/a/14655509.shtml	
57	1年以上 学历不限	市场总监 	上海,广州,北京	nuoyou	36-72万	前天	https://m.liepin.com/a/14404571.shtml	
58	3年以上 大专或以上	APP产品经理 	广州	广州小迈网络科技有限公司	12-18万	前天	https://m.liepin.com/job/1913744070.shtml	https://m.liepin.com/company/8593981/
59	5年以上 本科或以上	女装设计总监 	上海,广州	上海某服饰有限公司	24-36万	前天	https://m.liepin.com/a/14744277.shtml	
0	3年以上 本科或以上	项目经理（区域卫生信息化/集成平台） 	广州	广州某科技公司	18-36万	前天	https://m.liepin.com/a/14288603.shtml	
