	expr	job_title	location_company	name_company	salary	time	url	url_company
53	3年以上 本科或以上	事业部-营销&运营中心-高级广告运营专家 	杭州	某知名互联网公司	40-77万	1个月前	https://m.liepin.com/a/13486811.shtml	
54	3年以上 学历不限	算法专家 	北京,上海,杭州	知名IT互联网公司	70-112万	1个月前	https://m.liepin.com/a/13777243.shtml	
55	5年以上 本科或以上	产品经理C端 	杭州-滨江区	浙江地动科技有限公司	18-24万	1个月前	https://m.liepin.com/job/1918105399.shtml	https://m.liepin.com/company/9904987/
56	5年以上 本科或以上	高级产品经理（B+C）端 	杭州-滨江区	浙江地动科技有限公司	18-30万	1个月前	https://m.liepin.com/job/1918105431.shtml	https://m.liepin.com/company/9904987/
57	3年以上 学历不限	产品经理 	上海,北京,杭州	某知名O2O互联网公司	36-48万	1个月前	https://m.liepin.com/a/13761155.shtml	
58	3年以上 本科或以上	物联网嵌入式软件开发技术专家 	杭州-余杭区	全球互联网金融独角兽企业	48-96万	1个月前	https://m.liepin.com/a/13557007.shtml	
59	3年以上 本科或以上	产品经理 	杭州-西湖区	国内某知名络科技有限公司	14-29万	1个月前	https://m.liepin.com/a/13755795.shtml	
0	5年以上 本科或以上	大数据开发经理 	北京,上海,杭州	某知名科技公司Q	65-97万	1个月前	https://m.liepin.com/a/13743195.shtml	
1	5年以上 学历不限	内贸支付产品总监 	杭州	国内互联网头部企业	30-54万	1个月前	https://m.liepin.com/a/13715429.shtml	
2	5年以上 大专或以上	运营经理 	杭州	国内互联网头部企业	32-52万	1个月前	https://m.liepin.com/a/13713381.shtml	
3	2年以上 学历不限	数据分析师 	杭州	杭州某互联网金融公司	24-24万	1个月前	https://m.liepin.com/a/13410493.shtml	
4	2年以上 学历不限	产品市场电商总监 	杭州,郑州	国内知名食品公司	60-96万	1个月前	https://m.liepin.com/a/13544725.shtml	
5	3年以上 本科或以上	蚂蚁金服-数据架构师-国际事业群 	杭州-西湖区	阿里巴巴	48-96万	1个月前	https://m.liepin.com/job/1918145537.shtml	https://m.liepin.com/company/1072424/
6	5年以上 学历不限	软件算法经理 	杭州-余杭区,杭州-拱墅区,杭州-西湖区	上市公司	30-60万	1个月前	https://m.liepin.com/a/13467887.shtml	
7	1年以上 本科或以上	UI设计师 	上海,北京,杭州	知名外卖巨头	36-72万	1个月前	https://m.liepin.com/a/13698341.shtml	
8	2年以上 本科或以上	图像识别算法专家 	杭州	BAT之一	39-78万	1个月前	https://m.liepin.com/a/13694629.shtml	
9	5年以上 学历不限	内容总监 	北京,上海,杭州	知名IT互联网上市公司	54-84万	1个月前	https://m.liepin.com/a/13381121.shtml	
10	2年以上 本科或以上	资深社区产品经理（后端策略方向） 	杭州,北京,上海	国内TOP互联网公司（杭州）	30-50万	1个月前	https://m.liepin.com/a/13447427.shtml	
11	4年以上 本科或以上	运营岗 	深圳,北京,杭州	某知名通信有限公司	40-80万	1个月前	https://m.liepin.com/a/13124009.shtml	
12	1年以上 本科或以上	软件工程师 	重庆,杭州	国内知名高科技公司	21-28万	1个月前	https://m.liepin.com/a/13609939.shtml	
13	8年以上 本科或以上	资深供应商质量管理工程师 	杭州	网易集团	面议	1个月前	https://m.liepin.com/job/1916826061.shtml	https://m.liepin.com/company/5964833/
14	2年以上 学历不限	平台产品经理(医疗信息化方向) 	杭州	某知名医疗AI公司	24-48万	1个月前	https://m.liepin.com/a/13658687.shtml	
15	10年以上 学历不限	产品开发总监 	杭州	国内社交电商独角兽公司	49-72万	1个月前	https://m.liepin.com/a/13542947.shtml	
16	5年以上 大专或以上	交互设计高级专家 	广州,深圳,杭州	上市电商平台	35-56万	1个月前	https://m.liepin.com/a/13665423.shtml	
17	3年以上 本科或以上	AI产品经理 	杭州	某大型科技公司	24-48万	1个月前	https://m.liepin.com/a/13664981.shtml	
18	5年以上 本科或以上	产品总监 	北京,上海,杭州	001科技有限公司	48-72万	1个月前	https://m.liepin.com/a/13631853.shtml	
19	3年以上 本科或以上	UX体验设计师 	杭州-余杭区	最早把人工智能技术大规模应用于信息分发的公司之一	24-48万	1个月前	https://m.liepin.com/a/13570845.shtml	
20	4年以上 本科或以上	资深前端开发工程师 	北京,上海,杭州	知名互联网公司	28-49万	1个月前	https://m.liepin.com/a/13494697.shtml	
21	6年以上 本科或以上	电商中台产品专家 	杭州	网易集团	面议	1个月前	https://m.liepin.com/job/1918069249.shtml	https://m.liepin.com/company/5964833/
22	3年以上 大专或以上	产品经理 	杭州-余杭区	杭州鑫蜂维网络科技有限公司	18-30万	1个月前	https://m.liepin.com/job/1917588125.shtml	https://m.liepin.com/company/9457698/
23	5年以上 本科或以上	新零售ISV生态产品经理 	杭州	某互联网公司	40-72万	1个月前	https://m.liepin.com/a/13616361.shtml	
24	3年以上 学历不限	产品经理（美业方向） 	杭州	杭州艾米巴互联网金融信息服务有限公司	28-42万	1个月前	https://m.liepin.com/job/1918193525.shtml	https://m.liepin.com/company/9131859/
25	5年以上 本科或以上	销售经理/总监 	北京,上海,杭州	一线知名电商平台	48-84万	1个月前	https://m.liepin.com/a/13612201.shtml	
26	3年以上 本科或以上	产品经理 	杭州-江干区	微贷	面议	1个月前	https://m.liepin.com/job/1917836859.shtml	https://m.liepin.com/company/8597281/
27	5年以上 本科或以上	产品总监 	杭州	休闲零食区域性品牌	30-60万	1个月前	https://m.liepin.com/a/13405931.shtml	
28	5年以上 大专或以上	产品经理 	杭州	QLC	36-42万	1个月前	https://m.liepin.com/a/13597679.shtml	
29	5年以上 大专或以上	商品经理 	杭州	国内知名生鲜团购平台	19-32万	1个月前	https://m.liepin.com/a/13563657.shtml	
30	10年以上 本科或以上	产品总监 	杭州	杭州凯珥医疗科技有限公司	32-64万	1个月前	https://m.liepin.com/job/1916817149.shtml	https://m.liepin.com/company/8982770/
31	1年以上 硕士或以上	AI产品经理 	杭州	某科技有限公司	24-42万	1个月前	https://m.liepin.com/a/13577475.shtml	
32	3年以上 本科或以上	产品经理 	杭州-拱墅区	国内知名互联网股份公司	28-56万	1个月前	https://m.liepin.com/a/13570621.shtml	
33	3年以上 本科或以上	自动化测试 	杭州,上海,苏州	杭州某光电科技有限公司	19-32万	1个月前	https://m.liepin.com/a/13576535.shtml	
34	1年以上 学历不限	软件工程师 	重庆,杭州	某知名高新技术企业	21-28万	1个月前	https://m.liepin.com/a/13570077.shtml	
35	2年以上 本科或以上	高级数据分析师、数据研发工程师 	杭州	国内知名互联网公司	39-60万	1个月前	https://m.liepin.com/a/13566519.shtml	
36	3年以上 学历不限	产品经理 	北京,上海,杭州	国内知名互联网	1-2万	1个月前	https://m.liepin.com/a/13555371.shtml	
37	5年以上 本科或以上	社区运营专家 	杭州	某一线互联网企业	54-90万	1个月前	https://m.liepin.com/a/13534635.shtml	
38	5年以上 本科或以上	大数据开发经理 	北京,上海,杭州	知名网络技术公司	48-84万	1个月前	https://m.liepin.com/a/13546515.shtml	
39	3年以上 本科或以上	交互视觉（视觉设计师&交互设计师） 	杭州	数字智能科技公司	29-40万	1个月前	https://m.liepin.com/a/13239815.shtml	
40	5年以上 本科或以上	Cloud-数据研发架构师-建模&系统实现 	北京,上海,杭州	国内知名一线互联网公司	48-78万	1个月前	https://m.liepin.com/a/13313175.shtml	
41	5年以上 本科或以上	合同商务专家-软件/定制化 	北京,杭州,上海	国内知名一线互联网公司	48-78万	1个月前	https://m.liepin.com/a/13341237.shtml	
42	3年以上 学历不限	用户体验研究工程师 	杭州,广州	国内知名的互联网游戏公司在线事业部	18-36万	1个月前	https://m.liepin.com/a/13525877.shtml	
43	1年以上 学历不限	产品策划儿童动画APP 	杭州-滨江区	国内知名的互联网游戏公司在线事业部	32-48万	1个月前	https://m.liepin.com/a/13525055.shtml	
44	3年以上 本科或以上	中后台资深产品经理（丁香妈妈） 	杭州-滨江区	丁香园	18-36万	1个月前	https://m.liepin.com/job/1917433729.shtml	https://m.liepin.com/company/6957860/
45	3年以上 本科或以上	互金产品经理 	杭州	杭州某网络科技股份有限公司	22-36万	1个月前	https://m.liepin.com/a/13476405.shtml	
46	1年以上 本科或以上	产品经理 	杭州-西湖区	51信用卡管家	面议	1个月前	https://m.liepin.com/job/1917926903.shtml	https://m.liepin.com/company/6612666/
47	3年以上 学历不限	产品经理 	杭州,上海,北京	国内知名电商平台	30-42万	1个月前	https://m.liepin.com/a/13249323.shtml	
48	经验不限 学历不限	交互设计师 	杭州-滨江区	杭州某衣服批发平台	18-30万	1个月前	https://m.liepin.com/a/13447743.shtml	
49	3年以上 本科或以上	供应链金融BPD 	杭州	某知名互联网公司	40-64万	1个月前	https://m.liepin.com/a/13436365.shtml	
50	5年以上 本科或以上	产品总监 	杭州	国内独角兽移动互联网公司	36-60万	1个月前	https://m.liepin.com/a/13436081.shtml	
51	5年以上 本科或以上	资深产品经理 	杭州	杭州数知梦科技有限公司	面议	1个月前	https://m.liepin.com/job/1917759601.shtml	https://m.liepin.com/company/9757921/
52	3年以上 本科或以上	【鲜丰水果】新零售产品经理 	杭州	鲜丰水果	18-24万	1个月前	https://m.liepin.com/job/1916151833.shtml	https://m.liepin.com/company/8307955/
53	1年以上 本科或以上	产品经理 	北京,杭州,成都	国内某知名药业公司	24-48万	1个月前	https://m.liepin.com/a/13423887.shtml	
54	5年以上 本科或以上	数据研发架构师 	北京,杭州	国内某知名互联网企业	64-112万	1个月前	https://m.liepin.com/a/13417969.shtml	
55	8年以上 本科或以上	质量总监 	杭州,武汉,成都	某知名上市药业公司	18-24万	1个月前	https://m.liepin.com/a/13408099.shtml	
