	expr	job_title	location_company	name_company	salary	time	url	url_company
52	5年以上 本科或以上	大数据开发工程师 	深圳-南山区	国内某知名科技有限公司	48-72万	14小时前	https://m.liepin.com/a/13840675.shtml	
53	3年以上 本科或以上	大数据架构师(平台) 	深圳-南山区	国内某知名科技有限公司	42-54万	14小时前	https://m.liepin.com/a/13840655.shtml	
54	1年以上 本科或以上	研发产品经理 	深圳	国内某知名基因集团旗下独立制造型企业	24-48万	14小时前	https://m.liepin.com/a/14148259.shtml	
55	3年以上 本科或以上	产品经理 	深圳-南山区	国内某知名互联网金融公司	30-42万	14小时前	https://m.liepin.com/a/14550433.shtml	
56	1年以上 本科或以上	DQE工程师 	深圳	国内某知名汽车企业	12-18万	14小时前	https://m.liepin.com/a/13503859.shtml	
57	4年以上 本科或以上	高级数据分析师 	上海,北京,深圳	某500强外资企业	42-63万	14小时前	https://m.liepin.com/a/14503509.shtml	
58	3年以上 本科或以上	互联网产品运营经理 	深圳	深圳世联行集团股份有限公司	12-24万	14小时前	https://m.liepin.com/job/1918777129.shtml	https://m.liepin.com/company/7899366/
59	2年以上 学历不限	AI算法专家 	北京,上海,深圳	大型一线互联网公司	36-72万	14小时前	https://m.liepin.com/a/13267325.shtml	
0	3年以上 本科或以上	广告流量产品经理 	深圳	知名移动互联网智能终端公司	42-70万	14小时前	https://m.liepin.com/a/13927391.shtml	
1	4年以上 本科或以上	产品经理 	深圳	联捷计算科技（深圳）有限公司	面议	14小时前	https://m.liepin.com/job/1911709429.shtml	https://m.liepin.com/company/9263328/
2	5年以上 本科或以上	数字化产品副总监(J12609) 	深圳-南山区	招商局蛇口工业区控股股份有限公司	24-40万	14小时前	https://m.liepin.com/job/1919375659.shtml	https://m.liepin.com/company/8787971/
3	5年以上 大专或以上	资深/高级产品经理 	深圳	国内某知名跨境电商公司	48-72万	14小时前	https://m.liepin.com/a/13508683.shtml	
4	6年以上 大专或以上	市场总监 	深圳	某知名公司	36-48万	14小时前	https://m.liepin.com/a/14750253.shtml	
5	5年以上 本科或以上	产品总监 	深圳	中烟新商盟	30-42万	14小时前	https://m.liepin.com/job/1912388841.shtml	https://m.liepin.com/company/8494099/
6	3年以上 本科或以上	高级产品经理 	广州,深圳	国内大型互联网公司	30-60万	14小时前	https://m.liepin.com/a/13550527.shtml	
7	5年以上 本科或以上	平台架构师 	深圳	知名电商公司	42-60万	14小时前	https://m.liepin.com/a/13576237.shtml	
8	5年以上 本科或以上	金融产品总监 	深圳	深圳某科技公司	36-72万	14小时前	https://m.liepin.com/a/13473013.shtml	
9	5年以上 硕士或以上	数据高级分析师 	深圳	深圳某国有企业	24-48万	14小时前	https://m.liepin.com/a/14787417.shtml	
10	3年以上 本科或以上	产品经理 	深圳-南山区	深圳市百易信息技术有限公司	20-33万	14小时前	https://m.liepin.com/job/1912159900.shtml	https://m.liepin.com/company/9430156/
11	1年以上 大专或以上	网络工程师 	北京-海淀区,深圳,成都	美资500强企业	12-18万	14小时前	https://m.liepin.com/a/13535407.shtml	
12	5年以上 大专或以上	齿科产品经理 	深圳	某知名医疗集团	32-56万	14小时前	https://m.liepin.com/a/14026347.shtml	
13	3年以上 本科或以上	高级数据仓库工程师 	深圳-南山区	知名上市企业	24-48万	14小时前	https://m.liepin.com/a/14343835.shtml	
14	3年以上 本科或以上	量化策略师 	深圳	某知名科技公司	36-60万	14小时前	https://m.liepin.com/a/14398695.shtml	
15	3年以上 本科或以上	产品经理 	深圳,广州,上海	某大型上市互联网企业	42-59万	14小时前	https://m.liepin.com/a/14189109.shtml	
16	3年以上 学历不限	高级算法工程师 	北京,上海,深圳	某知名互联网公司	90-135万	14小时前	https://m.liepin.com/a/13728573.shtml	
17	8年以上 本科或以上	产品总监 / 产品线总监 （智能硬件） 	深圳-南山区	高速发展的新零售+生态链产品公司（多家知名风投投资）	36-72万	14小时前	https://m.liepin.com/a/14562341.shtml	
18	2年以上 本科或以上	产品经理（互联网） 	深圳	五矿证券	面议	14小时前	https://m.liepin.com/job/1918692381.shtml	https://m.liepin.com/company/1050201/
19	1年以上 硕士或以上	嵌入式研发工程师（算法优化） 	深圳,上海	知名创新科技公司	30-60万	14小时前	https://m.liepin.com/a/14791471.shtml	
